Date,Price,Open,High,Low,Change %
22-Sep-17,1.1954,1.1942,1.2784,1.2698,-0.23%
25-Sep-17,1.1848,1.1953,1.2864,1.2774,-0.52%
26-Sep-17,1.1793,1.1848,1.2903,1.2842,-0.02%
27-Sep-17,1.1744,1.1793,1.2868,1.2815,0.16%
28-Sep-17,1.1786,1.1746,1.293,1.2827,-0.73%
29-Sep-17,1.1814,1.1787,1.2931,1.2834,0.44%
2-Oct-17,1.1732,1.1818,1.2982,1.2851,-0.73%
3-Oct-17,1.1744,1.1733,1.2995,1.2922,0.14%
4-Oct-17,1.1759,1.1742,1.2982,1.2908,-0.18%
5-Oct-17,1.1711,1.1758,1.298,1.2909,0.30%
6-Oct-17,1.1734,1.171,1.2952,1.2896,0.07%
9-Oct-17,1.174,1.1728,1.2963,1.2883,-0.16%
10-Oct-17,1.1806,1.1738,1.2959,1.286,0.32%
11-Oct-17,1.1859,1.1808,1.2963,1.2882,-0.41%
12-Oct-17,1.1831,1.1862,1.2986,1.2921,0.04%
13-Oct-17,1.1823,1.1829,1.3155,1.2919,-1.57%
16-Oct-17,1.1797,1.1825,1.3161,1.3122,0.14%
17-Oct-17,1.1766,1.1797,1.3139,1.311,0.04%
18-Oct-17,1.1787,1.1764,1.3146,1.3118,-0.04%
19-Oct-17,1.1852,1.1788,1.3197,1.3131,-0.38%
20-Oct-17,1.1785,1.1853,1.3221,1.3159,-0.08%
23-Oct-17,1.1749,1.1773,1.3211,1.3152,0.18%
24-Oct-17,1.1761,1.1749,1.3216,1.3165,-0.17%
25-Oct-17,1.1813,1.176,1.322,1.3184,-0.39%
26-Oct-17,1.165,1.1812,1.3298,1.322,-0.29%
27-Oct-17,1.161,1.165,1.3289,1.3242,0.17%
30-Oct-17,1.1651,1.1603,1.3327,1.3255,-0.45%
31-Oct-17,1.1646,1.1651,1.3366,1.3312,-0.32%
1-Nov-17,1.1619,1.1646,1.34,1.3352,-0.27%
2-Nov-17,1.1658,1.1619,1.3412,1.3358,0.25%
3-Nov-17,1.1609,1.166,1.3409,1.3348,0.00%
6-Nov-17,1.161,1.1609,1.3415,1.3342,-0.03%
7-Nov-17,1.1587,1.161,1.3386,1.3335,-0.13%
8-Nov-17,1.1595,1.1587,1.3415,1.3378,-0.19%
9-Nov-17,1.1642,1.1596,1.3433,1.3343,0.36%
10-Nov-17,1.1665,1.1642,1.3394,1.3337,-0.14%
13-Nov-17,1.1667,1.1666,1.3388,1.3333,0.04%
14-Nov-17,1.1798,1.1667,1.3425,1.3358,-0.34%
15-Nov-17,1.1792,1.1797,1.3434,1.3408,-0.06%
16-Nov-17,1.177,1.1792,1.3445,1.3378,0.31%
17-Nov-17,1.1795,1.1771,1.3401,1.3371,-0.06%
20-Nov-17,1.1732,1.1789,1.3416,1.3366,-0.10%
21-Nov-17,1.1738,1.1732,1.3445,1.3403,-0.23%
22-Nov-17,1.1822,1.1738,1.3445,1.3426,0.07%
23-Nov-17,1.1852,1.1822,1.3478,1.3422,-0.24%
24-Nov-17,1.193,1.185,1.3485,1.3437,-0.01%
27-Nov-17,1.1898,1.1933,1.3475,1.3454,-0.01%
28-Nov-17,1.1841,1.1898,1.3531,1.346,-0.42%
29-Nov-17,1.1848,1.1841,1.355,1.3512,-0.01%
30-Nov-17,1.1904,1.1847,1.3535,1.3491,-0.01%
1-Dec-17,1.1891,1.1904,1.3541,1.3516,0.01%
4-Dec-17,1.1866,1.1882,1.3575,1.3519,-0.35%
5-Dec-17,1.1826,1.1866,1.3628,1.3561,-0.35%
6-Dec-17,1.1796,1.1825,1.364,1.3597,0.08%
7-Dec-17,1.1773,1.1796,1.3625,1.3591,-0.01%
8-Dec-17,1.1764,1.1772,1.3651,1.3589,-0.26%
11-Dec-17,1.1768,1.1768,1.3648,1.3601,0.24%
12-Dec-17,1.1742,1.177,1.3619,1.3588,0.06%
13-Dec-17,1.1826,1.1743,1.3611,1.3575,0.07%
14-Dec-17,1.1778,1.1826,1.3613,1.3586,-0.11%
15-Dec-17,1.1754,1.1778,1.3665,1.3596,-0.36%
18-Dec-17,1.1782,1.1753,1.3684,1.3642,-0.14%
19-Dec-17,1.184,1.1782,1.3701,1.3675,-0.09%
20-Dec-17,1.1871,1.184,1.3698,1.3639,0.32%
21-Dec-17,1.1873,1.1871,1.3652,1.3609,0.28%
22-Dec-17,1.1859,1.1874,1.3641,1.3575,-0.14%
25-Dec-17,1.1869,1.185,1.3652,1.3599,0.18%
26-Dec-17,1.1859,1.1867,1.3628,1.3582,0.00%
27-Dec-17,1.1888,1.1859,1.3615,1.3575,0.04%
28-Dec-17,1.1943,1.1888,1.3634,1.3563,-0.07%
29-Dec-17,1.1998,1.1943,1.3643,1.3582,0.10%
1-Jan-18,1.201,1.2003,1.3599,1.354,0.37%
2-Jan-18,1.2059,1.2013,1.3588,1.3536,-0.21%
3-Jan-18,1.2014,1.2058,1.358,1.3514,0.24%
4-Jan-18,1.2068,1.2015,1.358,1.3519,-0.08%
5-Jan-18,1.203,1.2068,1.3574,1.3512,0.15%
8-Jan-18,1.1967,1.2029,1.3558,1.3521,-0.11%
9-Jan-18,1.1937,1.1967,1.3603,1.3533,-0.34%
10-Jan-18,1.1947,1.1938,1.367,1.3583,-0.36%
11-Jan-18,1.2032,1.1946,1.3678,1.362,-0.12%
12-Jan-18,1.2187,1.2033,1.3671,1.3504,0.45%
15-Jan-18,1.2263,1.2198,1.3639,1.3595,-0.21%
16-Jan-18,1.2261,1.2265,1.3647,1.3586,0.23%
17-Jan-18,1.2186,1.226,1.3646,1.3589,-0.25%
18-Jan-18,1.2239,1.2186,1.365,1.3598,0.21%
19-Jan-18,1.2222,1.2236,1.3626,1.3585,0.08%
22-Jan-18,1.2262,1.2268,1.3639,1.3588,-0.32%
23-Jan-18,1.2299,1.2263,1.367,1.3613,-0.09%
24-Jan-18,1.2408,1.2299,1.3655,1.3615,0.09%
25-Jan-18,1.2396,1.2408,1.366,1.3615,-0.16%
26-Jan-18,1.2421,1.2395,1.3689,1.3645,-0.23%
29-Jan-18,1.2383,1.2427,1.3724,1.3635,-0.12%
30-Jan-18,1.2402,1.2383,1.3714,1.3678,-0.04%
31-Jan-18,1.2421,1.2401,1.3736,1.3688,0.10%
1-Feb-18,1.251,1.2414,1.3729,1.3687,-0.12%
2-Feb-18,1.2462,1.2508,1.3733,1.3648,-0.03%
5-Feb-18,1.2368,1.2455,1.3732,1.3697,0.08%
6-Feb-18,1.2377,1.2367,1.3773,1.3691,-0.39%
7-Feb-18,1.2264,1.2378,1.3775,1.3748,-0.02%
8-Feb-18,1.2247,1.2264,1.3847,1.3746,-0.59%
9-Feb-18,1.2235,1.2245,1.3993,1.3832,-0.51%
12-Feb-18,1.2292,1.2253,1.394,1.391,-0.11%
13-Feb-18,1.2352,1.2293,1.3952,1.3869,0.37%
14-Feb-18,1.245,1.2352,1.3892,1.3865,0.04%
15-Feb-18,1.2506,1.2449,1.3881,1.3811,0.00%
16-Feb-18,1.2406,1.2506,1.3889,1.3861,0.01%
19-Feb-18,1.2408,1.2409,1.3878,1.3777,0.41%
20-Feb-18,1.2338,1.2409,1.3879,1.3805,-0.27%
21-Feb-18,1.2284,1.2338,1.388,1.3814,0.12%
22-Feb-18,1.2331,1.2283,1.385,1.3826,0.01%
23-Feb-18,1.2293,1.2329,1.3843,1.3792,0.11%
26-Feb-18,1.2318,1.2299,1.3855,1.38,0.09%
27-Feb-18,1.2232,1.2317,1.3826,1.3785,0.09%
28-Feb-18,1.2194,1.2232,1.3832,1.3786,-0.17%
1-Mar-18,1.2268,1.2193,1.3825,1.3808,0.00%
2-Mar-18,1.2317,1.2266,1.3866,1.381,-0.01%
5-Mar-18,1.2336,1.2323,1.3852,1.3804,0.01%
6-Mar-18,1.2404,1.2336,1.3835,1.379,-0.05%
7-Mar-18,1.2413,1.2404,1.3866,1.381,-0.46%
8-Mar-18,1.2312,1.2411,1.3907,1.3864,-0.02%
9-Mar-18,1.2307,1.2312,1.3899,1.3835,0.24%
12-Mar-18,1.2334,1.2311,1.3862,1.3779,0.43%
13-Mar-18,1.239,1.2334,1.3813,1.3737,0.40%
14-Mar-18,1.2367,1.239,1.3749,1.3689,0.28%
15-Mar-18,1.2305,1.2366,1.3732,1.3672,-0.12%
16-Mar-18,1.2289,1.2305,1.3807,1.3699,-0.34%
19-Mar-18,1.2335,1.2284,1.3821,1.3752,-0.20%
20-Mar-18,1.2242,1.2335,1.3817,1.3767,0.17%
21-Mar-18,1.2338,1.2242,1.3807,1.3734,0.13%
22-Mar-18,1.2302,1.2337,1.3773,1.3705,0.09%
23-Mar-18,1.2353,1.2302,1.3798,1.3729,-0.31%
26-Mar-18,1.2443,1.2348,1.3829,1.3777,-0.32%
27-Mar-18,1.2403,1.2444,1.3848,1.375,-0.09%
28-Mar-18,1.2308,1.2403,1.3876,1.376,0.33%
29-Mar-18,1.2302,1.2308,1.3813,1.3767,0.11%
30-Mar-18,1.2323,1.2301,1.3845,1.3749,-0.39%
2-Apr-18,1.2302,1.2323,1.3935,1.3809,-0.72%
3-Apr-18,1.227,1.2304,1.3942,1.388,0.09%
4-Apr-18,1.2278,1.2269,1.3949,1.3879,0.06%
5-Apr-18,1.224,1.2278,1.3937,1.3847,0.32%
6-Apr-18,1.2283,1.224,1.3968,1.3844,-0.25%
9-Apr-18,1.2321,1.2279,1.3914,1.3841,0.32%
10-Apr-18,1.2356,1.232,1.388,1.3832,-0.13%
11-Apr-18,1.2367,1.2357,1.3898,1.3861,-0.01%
12-Apr-18,1.2327,1.2368,1.3917,1.3854,0.12%
13-Apr-18,1.2331,1.2327,1.3874,1.3723,0.93%
16-Apr-18,1.238,1.233,1.3746,1.3706,-0.08%
17-Apr-18,1.237,1.2378,1.3782,1.372,0.07%
18-Apr-18,1.2373,1.2369,1.3793,1.3725,-0.49%
19-Apr-18,1.2346,1.2373,1.3824,1.3693,0.69%
20-Apr-18,1.2288,1.2346,1.3727,1.3642,0.15%
23-Apr-18,1.2209,1.2289,1.3758,1.3661,-0.42%
24-Apr-18,1.2232,1.2209,1.3767,1.3714,0.08%
25-Apr-18,1.2161,1.2232,1.377,1.3708,-0.04%
26-Apr-18,1.2103,1.2161,1.376,1.3704,0.16%
27-Apr-18,1.213,1.2105,1.3763,1.3685,-0.11%
30-Apr-18,1.2079,1.2125,1.3774,1.3724,-0.18%
1-May-18,1.1993,1.2076,1.377,1.3694,0.36%
2-May-18,1.1951,1.1992,1.3725,1.3687,0.11%
3-May-18,1.1988,1.1951,1.3718,1.3674,0.09%
4-May-18,1.196,1.1989,1.3694,1.3586,0.64%
7-May-18,1.1922,1.1953,1.3655,1.3563,-0.33%
8-May-18,1.1864,1.1924,1.3686,1.3631,-0.06%
9-May-18,1.185,1.1863,1.3653,1.3609,0.09%
10-May-18,1.1915,1.1852,1.3642,1.3553,0.33%
11-May-18,1.1944,1.1917,1.3621,1.3485,0.42%
14-May-18,1.1927,1.1947,1.3555,1.3498,0.10%
15-May-18,1.1838,1.1925,1.3539,1.3494,-0.04%
16-May-18,1.1807,1.1837,1.3536,1.3476,0.28%
17-May-18,1.1795,1.1808,1.357,1.348,-0.51%
18-May-18,1.1778,1.1796,1.3666,1.3543,-0.78%
21-May-18,1.1791,1.1764,1.3685,1.3603,-0.04%
22-May-18,1.1779,1.1792,1.3689,1.3629,-0.02%
23-May-18,1.1697,1.1778,1.3718,1.3654,-0.04%
24-May-18,1.172,1.1695,1.3741,1.3665,-0.12%
25-May-18,1.1652,1.172,1.3699,1.353,1.09%
28-May-18,1.1623,1.1651,1.3584,1.3535,-0.10%
29-May-18,1.154,1.1625,1.3571,1.3518,0.07%
30-May-18,1.1663,1.154,1.357,1.3508,0.08%
31-May-18,1.1692,1.1665,1.3623,1.3517,-0.58%
1-Jun-18,1.1661,1.1691,1.365,1.3582,0.11%
4-Jun-18,1.1699,1.1656,1.3684,1.3582,-0.54%
5-Jun-18,1.1718,1.1698,1.3699,1.3648,0.05%
6-Jun-18,1.1773,1.1717,1.3685,1.3637,0.01%
7-Jun-18,1.1799,1.1774,1.3689,1.3577,0.45%
8-Jun-18,1.1768,1.18,1.3636,1.355,0.25%
11-Jun-18,1.1784,1.1766,1.3636,1.3554,-0.30%
12-Jun-18,1.1745,1.1784,1.3657,1.3596,-0.09%
13-Jun-18,1.1791,1.1745,1.3653,1.3571,0.29%
14-Jun-18,1.1569,1.1791,1.3674,1.3582,-0.61%
15-Jun-18,1.1609,1.1568,1.3777,1.363,-0.60%
18-Jun-18,1.1623,1.1609,1.3769,1.3742,0.06%
19-Jun-18,1.159,1.1624,1.3813,1.3742,-0.43%
20-Jun-18,1.1572,1.159,1.3821,1.3729,0.46%
21-Jun-18,1.1603,1.1572,1.3893,1.3686,0.37%
22-Jun-18,1.1657,1.1604,1.3702,1.3662,0.08%
25-Jun-18,1.1704,1.1659,1.371,1.3661,-0.03%
26-Jun-18,1.1647,1.1704,1.3704,1.3655,-0.09%
27-Jun-18,1.1554,1.1647,1.3717,1.3666,0.18%
28-Jun-18,1.1569,1.1555,1.371,1.3624,0.07%
29-Jun-18,1.1685,1.1569,1.3695,1.3649,-0.16%
2-Jul-18,1.1641,1.1651,1.3813,1.3675,-0.60%
3-Jul-18,1.1657,1.1641,1.3784,1.3724,0.05%
4-Jul-18,1.1656,1.1658,1.3799,1.3724,0.13%
5-Jul-18,1.1691,1.1655,1.3771,1.371,-0.09%
6-Jul-18,1.1747,1.169,1.3804,1.3736,-0.22%
9-Jul-18,1.1751,1.1748,1.3811,1.3739,0.18%
10-Jul-18,1.1744,1.1751,1.3797,1.3733,0.16%
11-Jul-18,1.1674,1.1745,1.3747,1.3694,0.24%
12-Jul-18,1.1672,1.1674,1.3708,1.363,0.28%
13-Jul-18,1.1685,1.1669,1.3678,1.3542,0.54%
16-Jul-18,1.171,1.1676,1.3605,1.3528,0.03%
17-Jul-18,1.1661,1.1711,1.3613,1.3523,0.35%
18-Jul-18,1.1639,1.166,1.3617,1.3525,-0.35%
19-Jul-18,1.1643,1.1639,1.3622,1.3579,-0.11%
20-Jul-18,1.172,1.1644,1.3619,1.3563,0.19%
23-Jul-18,1.1692,1.173,1.3613,1.3557,0.05%
24-Jul-18,1.1686,1.1692,1.3575,1.3514,0.41%
25-Jul-18,1.1728,1.1684,1.3561,1.3491,-0.31%
26-Jul-18,1.1643,1.1728,1.3558,1.3462,0.56%
27-Jul-18,1.1658,1.1643,1.3487,1.3399,0.32%
30-Jul-18,1.1706,1.166,1.3579,1.3417,-0.74%
31-Jul-18,1.1691,1.1706,1.3549,1.3488,0.25%
1-Aug-18,1.166,1.1691,1.3543,1.3475,0.07%
2-Aug-18,1.1584,1.166,1.3506,1.3432,0.27%
3-Aug-18,1.1567,1.1583,1.3499,1.3419,-0.21%
6-Aug-18,1.1554,1.1571,1.3497,1.3392,0.38%
7-Aug-18,1.1599,1.1555,1.3457,1.3359,0.22%
8-Aug-18,1.1611,1.1598,1.3417,1.3344,0.27%
9-Aug-18,1.1527,1.1609,1.3439,1.3317,-0.37%
10-Aug-18,1.1411,1.1526,1.3529,1.3296,-0.68%
13-Aug-18,1.1409,1.1389,1.355,1.3468,0.28%
14-Aug-18,1.1344,1.141,1.3523,1.3449,-0.31%
15-Aug-18,1.1345,1.1344,1.3527,1.3443,0.22%
16-Aug-18,1.1377,1.1345,1.3592,1.3481,-0.71%
17-Aug-18,1.1439,1.1377,1.374,1.3577,-1.11%
20-Aug-18,1.1481,1.1442,1.3785,1.3696,-0.07%
21-Aug-18,1.1571,1.1482,1.3813,1.3735,-0.28%
22-Aug-18,1.1597,1.157,1.3817,1.3775,-0.15%
23-Aug-18,1.1539,1.1596,1.3833,1.3774,0.04%
24-Aug-18,1.1623,1.154,1.3826,1.3764,0.17%
27-Aug-18,1.1678,1.1631,1.3794,1.3741,-0.03%
28-Aug-18,1.1695,1.1678,1.3794,1.3662,0.72%
29-Aug-18,1.1708,1.1695,1.3691,1.3651,-0.01%
30-Aug-18,1.1671,1.1707,1.3704,1.3659,0.07%
31-Aug-18,1.1601,1.1671,1.3681,1.3514,1.04%
3-Sep-18,1.1624,1.1596,1.3567,1.3472,0.09%
4-Sep-18,1.1582,1.1623,1.3571,1.3479,-0.28%
5-Sep-18,1.1629,1.1581,1.3598,1.3542,0.14%
6-Sep-18,1.1622,1.1629,1.3582,1.3517,0.16%
7-Sep-18,1.1553,1.1624,1.3546,1.3488,-0.03%
10-Sep-18,1.1594,1.156,1.3605,1.3486,-0.36%
11-Sep-18,1.1607,1.1594,1.3609,1.3558,-0.07%
12-Sep-18,1.1626,1.1604,1.3592,1.3542,0.18%
13-Sep-18,1.169,1.1627,1.3632,1.3538,-0.44%
14-Sep-18,1.163,1.169,1.3646,1.3576,0.29%
17-Sep-18,1.1683,1.1623,1.3609,1.3509,0.39%
18-Sep-18,1.1667,1.1684,1.359,1.3517,0.00%
19-Sep-18,1.1673,1.1667,1.3557,1.3468,0.03%
20-Sep-18,1.1777,1.1671,1.3565,1.3473,0.24%
21-Sep-18,1.175,1.1776,1.3529,1.3471,-0.27%
24-Sep-18,1.1748,1.1751,1.3538,1.3461,0.39%
25-Sep-18,1.1772,1.1748,1.3519,1.3464,-0.14%
26-Sep-18,1.174,1.1767,1.3556,1.3479,-0.23%
27-Sep-18,1.1641,1.174,1.355,1.3498,-0.04%
28-Sep-18,1.1609,1.1641,1.3569,1.35,0.06%
1-Oct-18,1.1578,1.1609,1.3542,1.3338,1.22%
2-Oct-18,1.1548,1.1578,1.3371,1.3326,0.19%
3-Oct-18,1.1478,1.1548,1.3386,1.3296,0.30%
4-Oct-18,1.1515,1.1478,1.3323,1.3255,-0.04%
5-Oct-18,1.1524,1.1513,1.3326,1.3261,-0.10%
8-Oct-18,1.1492,1.152,1.3327,1.3245,0.33%
9-Oct-18,1.149,1.1491,1.3276,1.323,0.10%
10-Oct-18,1.152,1.1491,1.3281,1.3159,0.57%
11-Oct-18,1.1594,1.1519,1.3189,1.3104,0.46%
12-Oct-18,1.1563,1.1592,1.3223,1.311,-0.67%
15-Oct-18,1.1579,1.1559,1.322,1.3156,0.30%
16-Oct-18,1.1575,1.158,1.3198,1.3138,-0.17%
17-Oct-18,1.1501,1.1575,1.3238,1.3184,-0.23%
18-Oct-18,1.1453,1.15,1.3256,1.3175,-0.14%
19-Oct-18,1.1515,1.1451,1.3344,1.3219,-0.74%
22-Oct-18,1.1465,1.1507,1.3399,1.3306,-0.40%
23-Oct-18,1.1471,1.1466,1.34,1.3324,0.18%
24-Oct-18,1.1392,1.147,1.3394,1.3356,-0.10%
25-Oct-18,1.1376,1.1392,1.341,1.3333,0.19%
26-Oct-18,1.1403,1.1376,1.3375,1.3299,-0.01%
29-Oct-18,1.1373,1.1408,1.3428,1.3335,-0.45%
30-Oct-18,1.1344,1.1372,1.3453,1.3323,0.61%
31-Oct-18,1.1312,1.1345,1.3376,1.3316,0.05%
1-Nov-18,1.1409,1.1311,1.338,1.331,-0.14%
2-Nov-18,1.1387,1.1408,1.3365,1.3207,0.69%
5-Nov-18,1.1407,1.1391,1.3279,1.3239,-0.05%
6-Nov-18,1.1427,1.1406,1.3317,1.3233,-0.29%
7-Nov-18,1.1426,1.1427,1.3346,1.3278,-0.32%
8-Nov-18,1.1363,1.1425,1.3391,1.3333,-0.29%
9-Nov-18,1.1336,1.1364,1.3403,1.3329,0.34%
12-Nov-18,1.1218,1.1331,1.3347,1.3266,0.23%
13-Nov-18,1.1291,1.1219,1.3325,1.3245,0.36%
14-Nov-18,1.131,1.129,1.3302,1.3232,-0.19%
15-Nov-18,1.1328,1.1309,1.3295,1.319,0.58%
16-Nov-18,1.142,1.133,1.3311,1.3197,-0.71%
19-Nov-18,1.1453,1.1403,1.3346,1.3215,0.29%
20-Nov-18,1.1371,1.1453,1.3302,1.3234,0.01%
21-Nov-18,1.1385,1.1371,1.3297,1.3241,-0.13%
22-Nov-18,1.1408,1.1382,1.3297,1.3252,0.02%
23-Nov-18,1.1341,1.1403,1.3296,1.3165,0.58%
26-Nov-18,1.1328,1.1343,1.3256,1.3176,-0.17%
27-Nov-18,1.1288,1.1326,1.3241,1.3165,0.29%
28-Nov-18,1.1366,1.1291,1.322,1.3131,0.33%
29-Nov-18,1.1393,1.1367,1.3154,1.3087,0.24%
30-Nov-18,1.1317,1.1395,1.3128,1.3066,-0.11%
3-Dec-18,1.1354,1.1315,1.3177,1.3084,-0.28%
4-Dec-18,1.1345,1.1354,1.3175,1.3052,0.77%
5-Dec-18,1.1344,1.1342,1.3085,1.2994,-0.05%
6-Dec-18,1.1376,1.1345,1.3103,1.3,-0.21%
7-Dec-18,1.1378,1.1377,1.3204,1.2965,0.92%
10-Dec-18,1.1356,1.1401,1.2985,1.2765,1.53%
11-Dec-18,1.1316,1.1361,1.2899,1.2755,-0.69%
12-Dec-18,1.1368,1.1317,1.2883,1.2809,0.30%
13-Dec-18,1.1363,1.1369,1.2918,1.2807,-0.63%
14-Dec-18,1.1309,1.1362,1.3024,1.2883,-0.74%
17-Dec-18,1.1347,1.1308,1.3032,1.2923,0.23%
18-Dec-18,1.1361,1.1346,1.308,1.2964,-0.65%
19-Dec-18,1.1377,1.1361,1.3067,1.3001,0.42%
20-Dec-18,1.1446,1.1377,1.3105,1.2992,-0.21%
21-Dec-18,1.1369,1.1447,1.3058,1.3001,0.19%
24-Dec-18,1.14,1.137,1.3088,1.2984,-0.56%
25-Dec-18,1.1362,1.14,1.3151,1.3064,-0.26%
26-Dec-18,1.1353,1.1363,1.3146,1.306,-0.03%
27-Dec-18,1.143,1.1353,1.3254,1.3099,-0.73%
28-Dec-18,1.1438,1.1429,1.3303,1.3163,-0.56%
31-Dec-18,1.147,1.1443,1.3415,1.326,-0.74%
1-Jan-19,1.1464,1.1466,1.3416,1.3325,0.19%
2-Jan-19,1.1343,1.1464,1.3382,1.3317,0.16%
3-Jan-19,1.1394,1.1345,1.3376,1.3294,-0.21%
4-Jan-19,1.1395,1.1393,1.3391,1.3278,0.28%
7-Jan-19,1.1476,1.1392,1.3361,1.3266,0.17%
8-Jan-19,1.1442,1.1476,1.3318,1.3232,0.44%
9-Jan-19,1.1543,1.1444,1.327,1.3177,0.26%
10-Jan-19,1.15,1.1542,1.3285,1.3191,-0.18%
11-Jan-19,1.1469,1.1499,1.3306,1.3075,1.17%
14-Jan-19,1.1477,1.1471,1.3115,1.3053,0.10%
15-Jan-19,1.1417,1.1473,1.3104,1.3043,0.04%
16-Jan-19,1.14,1.1414,1.3108,1.2955,0.59%
17-Jan-19,1.1398,1.1396,1.3063,1.2947,-0.39%
18-Jan-19,1.1363,1.1389,1.3063,1.2934,0.84%
21-Jan-19,1.1366,1.1371,1.298,1.284,0.66%
22-Jan-19,1.1359,1.1365,1.2951,1.2849,-0.59%
23-Jan-19,1.1381,1.1358,1.2951,1.2917,0.00%
24-Jan-19,1.1306,1.138,1.2998,1.2906,-0.03%
25-Jan-19,1.1415,1.1306,1.2956,1.2821,0.61%
28-Jan-19,1.1434,1.1404,1.3,1.2833,-0.37%
29-Jan-19,1.1432,1.1428,1.2934,1.2841,0.18%
30-Jan-19,1.1479,1.1433,1.2902,1.2803,0.34%
31-Jan-19,1.1446,1.148,1.289,1.2796,-0.33%
1-Feb-19,1.1456,1.1447,1.293,1.2846,-0.04%
4-Feb-19,1.1438,1.1457,1.2943,1.2843,-0.26%
5-Feb-19,1.1415,1.1442,1.303,1.2916,-0.43%
6-Feb-19,1.1362,1.1406,1.2999,1.2942,-0.13%
7-Feb-19,1.1341,1.136,1.3051,1.2936,-0.38%
8-Feb-19,1.133,1.1346,1.318,1.3011,-0.83%
11-Feb-19,1.1276,1.1328,1.3196,1.3072,0.56%
12-Feb-19,1.1325,1.128,1.3133,1.3068,0.02%
13-Feb-19,1.1267,1.1326,1.3143,1.3054,-0.30%
14-Feb-19,1.1301,1.1262,1.316,1.3035,0.39%
15-Feb-19,1.1295,1.1295,1.3216,1.3037,-0.88%
18-Feb-19,1.1311,1.1288,1.3245,1.3161,0.10%
19-Feb-19,1.1341,1.131,1.3186,1.3056,0.51%
20-Feb-19,1.1337,1.1342,1.3117,1.3028,0.55%
21-Feb-19,1.1336,1.1338,1.3049,1.2992,0.12%
22-Feb-19,1.1343,1.1337,1.3094,1.2989,-0.02%
25-Feb-19,1.1359,1.1338,1.3035,1.2955,0.13%
26-Feb-19,1.1387,1.1366,1.3085,1.2973,-0.52%
27-Feb-19,1.1369,1.1396,1.3094,1.3015,0.11%
28-Feb-19,1.1371,1.1371,1.3129,1.3046,0.00%
1-Mar-19,1.1377,1.1372,1.3098,1.3022,0.17%
4-Mar-19,1.134,1.138,1.3203,1.3003,-1.12%
5-Mar-19,1.1308,1.1339,1.3203,1.3028,1.09%
6-Mar-19,1.1307,1.1313,1.3135,1.3023,-0.58%
7-Mar-19,1.1194,1.1306,1.3127,1.3037,0.07%
8-Mar-19,1.124,1.1194,1.3139,1.3044,0.25%
11-Mar-19,1.1249,1.124,1.3123,1.3052,-0.09%
12-Mar-19,1.1288,1.1249,1.3104,1.3004,0.56%
13-Mar-19,1.1327,1.1288,1.3039,1.2963,0.15%
14-Mar-19,1.1304,1.133,1.3041,1.29,0.42%
15-Mar-19,1.1325,1.1304,1.295,1.2746,0.66%
18-Mar-19,1.1337,1.1322,1.2865,1.279,0.24%
19-Mar-19,1.1352,1.1338,1.2879,1.2809,-0.23%
20-Mar-19,1.1414,1.1352,1.2868,1.2771,0.23%
21-Mar-19,1.1375,1.1413,1.2839,1.2793,0.03%
22-Mar-19,1.1314,1.1376,1.2845,1.2755,0.28%
25-Mar-19,1.1313,1.1294,1.2868,1.275,-0.63%
26-Mar-19,1.1266,1.1313,1.289,1.2828,0.07%
27-Mar-19,1.1247,1.1266,1.3049,1.283,-1.05%
28-Mar-19,1.1222,1.1244,1.3011,1.2889,0.70%
29-Mar-19,1.1218,1.122,1.2956,1.288,-0.27%
1-Apr-19,1.1213,1.1217,1.2978,1.2854,0.39%
2-Apr-19,1.1204,1.1217,1.2971,1.2845,-0.56%
3-Apr-19,1.1235,1.1204,1.2997,1.2882,-0.92%
4-Apr-19,1.1221,1.1233,1.3109,1.2999,0.55%
5-Apr-19,1.1216,1.1223,1.3033,1.2911,0.34%
8-Apr-19,1.1261,1.1218,1.3065,1.2923,-0.56%
9-Apr-19,1.1263,1.1272,1.3076,1.2992,-0.08%
10-Apr-19,1.1274,1.1261,1.3054,1.298,0.30%
11-Apr-19,1.1253,1.1274,1.3136,1.2957,-0.76%
12-Apr-19,1.1302,1.1255,1.3121,1.2967,1.07%
15-Apr-19,1.1309,1.13,1.3072,1.2963,-0.64%
16-Apr-19,1.1281,1.1304,1.3077,1.3009,0.19%
17-Apr-19,1.1297,1.1282,1.3032,1.2982,0.03%
18-Apr-19,1.1231,1.1297,1.3102,1.2967,-0.26%
19-Apr-19,1.1248,1.124,1.3163,1.3051,-0.63%
22-Apr-19,1.1258,1.1246,1.3148,1.3041,0.59%
23-Apr-19,1.1227,1.1259,1.3121,1.3018,0.00%
24-Apr-19,1.1154,1.1229,1.3319,1.3047,-0.97%
25-Apr-19,1.1132,1.116,1.3247,1.3146,0.01%
26-Apr-19,1.1149,1.113,1.3291,1.3161,-0.69%
29-Apr-19,1.1186,1.1153,1.3434,1.327,-0.80%
30-Apr-19,1.1217,1.1185,1.3397,1.3329,0.27%
1-May-19,1.1196,1.1215,1.3377,1.3321,-0.08%
2-May-19,1.1179,1.1202,1.3394,1.3306,0.01%
3-May-19,1.1202,1.1178,1.3456,1.3314,-0.68%
6-May-19,1.12,1.1173,1.3521,1.3426,-0.01%
7-May-19,1.1191,1.1198,1.3476,1.3365,0.35%
8-May-19,1.1192,1.1189,1.3428,1.3325,0.31%
